,att_name,att_cat,att_price,score
47,vancouver_full-day_sightseeing_and_photography_tour,"cruises,_sailing_&_water_tours",249.0,0.04781515076930466
777,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,recommended_experiences,447.57,0.04777820826062201
645,skylon_tower_observation_deck_admission,recommended_experiences,15.0,0.0477458835655247
333,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,tours_&_sightseeing,53.0,0.047712021102426797
20,vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane,"air,_helicopter_&_balloon_tours",569.0,0.047623511505513444
221,dogsled_adventure_in_mont-tremblant,outdoor_activities,169.34,0.04760734915796479
677,half-day_beer_cider_and_wine_tour,recommended_experiences,35.0,0.047586568996830794
276,guided_zipline_tour_in_mont_tremblant,outdoor_activities,114.58,0.047567714427885224
508,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,water_sports,125.99,0.04744572568247822
774,montreal's_underground_city_indoor_tour,recommended_experiences,65.0,0.04743879896210022
7,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",local_experiences,150.0,0.04742032770775889
61,bowen_island_dinner_and_zodiac_tour,"cruises,_sailing_&_water_tours",135.45,0.04740993762719191
264,blackcomb_glacier_safari_by_jeep_4x4,outdoor_activities,145.95,0.0472417707459316
19,ultimate_thousand_islands_helicopter_tour,"air,_helicopter_&_balloon_tours",522.0,0.04724023297793101
95,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,cultural_&_theme_tours,30.99,0.047195209295474036
814,half_day_guided_horseback_ride_at_birkenhead_lake,recommended_experiences,303.46,0.04717096577415106
232,whistler_sightseeing_tours_-_discover_all_of_whistler_this_winter!,outdoor_activities,83.99,0.04714556779943173
529,vancouver_whale_watching_safari,water_sports,259.0,0.04708553622282244
145,historic_downtown_victoria_food_tour,"food,_wine_&_nightlife",70.0,0.04708245617723769
319,historic_downtown_victoria_food_tour,tours_&_sightseeing,70.0,0.046990099905531074
634,best_of_vancouver_-_4_hours,private_&_custom_tours,186.65,0.04693545728129919
209,brentwood_bay_kayak_tour_and_butchart_gardens_visit,sightseeing_tickets_&_passes,100.8,0.046880043518275225
8,vancouver_seaplane_tour,"air,_helicopter_&_balloon_tours",135.0,0.046846794358544136
496,seaplane_flight_to_victoria_and_whale-watching_cruise,water_sports,469.0,0.04680615850090994
745,4-day_yukon_aurora_viewing_tour,recommended_experiences,702.45,0.04675998036505663
735,green_gables_shore_tour_from_charlottetown,recommended_experiences,73.6,0.046709184415618
580,gulf_islands_kayak_and_seaplane_adventure,family_friendly,629.0,0.046695330974862004
374,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,tours_&_sightseeing,125.99,0.046676859720520686
97,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.04661451923711872
794,rideau_canal_cruise,recommended_experiences,29.0,0.0465691122400575
148,toronto_distillery_district_walking_tour,"food,_wine_&_nightlife",23.73,0.04654756094013143
197,"craft_vine,_orchard_&_stills","food,_wine_&_nightlife",140.0,0.046253175324066614
422,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,tours_&_sightseeing,395.0,0.04623354961632896
375,montreal's_underground_city_indoor_tour,tours_&_sightseeing,65.0,0.04620584273481698
811,brentwood_bay_kayak_tour_and_butchart_gardens_visit,recommended_experiences,100.8,0.04604191035253774
555,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,family_friendly,45.0,0.04589875813139249
389,thousand_islands_sunset_dinner_cruise,tours_&_sightseeing,99.44,0.04586643343629518
141,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,"food,_wine_&_nightlife",169.0,0.04581563748685655
58,seaplane_flight_to_victoria_with_whale_watching_and_return_by_ferry,"cruises,_sailing_&_water_tours",389.0,0.04580409295289323
480,victoria_highlight_city_tour,walking_&_biking_tours,74.95,0.04575329700345458
596,"craft_vine,_orchard_&_stills",shore_excursions,140.0,0.04574175246949126
262,banff_national_park_guided_hike_with_lunch,outdoor_activities,109.2,0.045552422112492705
486,granville_island_night_photography_tour,walking_&_biking_tours,103.95,0.045550113205700044
115,winter_wildlife_discovery_tour,day_trips_&_excursions,72.45,0.04549700834946875
22,seaplane_flight_to_victoria_with_whale_watching_and_return_by_ferry,"air,_helicopter_&_balloon_tours",389.0,0.045455448027200765
587,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,shore_excursions,170.4,0.04539079863700614
175,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley","food,_wine_&_nightlife",150.0,0.0453538561283235
224,horse-drawn_sleigh_ride_in_banff,outdoor_activities,39.9,0.04529151564492154
765,1-_or_2-hour_horseback_ride_in_pemberton,recommended_experiences,82.95,0.04523841078869023
450,"show_me_the_city,_toronto_walking_tour",walking_&_biking_tours,36.0,0.045160485184437785
26,vancouver_harbor_sunset_dinner_cruise,"cruises,_sailing_&_water_tours",97.69,0.04504446261810635
146,island_of_orleans_food_and_drink_tour,"food,_wine_&_nightlife",44.95,0.045028300270557695
655,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",recommended_experiences,158.0,0.04483543890961646
248,summer_tour:_banff_and_its_wildlife,outdoor_activities,74.55,0.04480722244516
218,winter_tour:_banff_and_its_wildlife,outdoor_activities,70.35,0.04455959219164665
471,montreal_mural_tour,walking_&_biking_tours,45.0,0.04431484807162414
623,vancouver_full-day_sightseeing_and_photography_tour,luxury_&_special_occasions,249.0,0.04429637681728281
328,seaplane_flight_to_victoria_and_whale-watching_cruise,tours_&_sightseeing,469.0,0.044284061144527403
490,vancouver_secrets_of_stanley_park_walking_tour,walking_&_biking_tours,38.85,0.04423172742708818
690,whistler_superfly_ziplines,recommended_experiences,103.95,0.04422422348001202
821,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,recommended_experiences,395.0,0.044162460223308234
166,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,"food,_wine_&_nightlife",108.0,0.044127055482626173
477,little_italy_walking_food_tour_in_vancouver,walking_&_biking_tours,73.0,0.04410612199565048
125,niagara_falls_small-group_tour_from_toronto,day_trips_&_excursions,254.25,0.044079339578772275
168,quebec_city_craft_brewery_and_beer_tasting_small-group_tour,"food,_wine_&_nightlife",74.73,0.04400545456140699
441,niagara_falls_tour_day_trip_from_toronto,walking_&_biking_tours,89.0,0.043913098289700386
782,whitewater_rafting_on_jasper's_fraser_river,recommended_experiences,122.09,0.043862302340261755
694,montreal_city_hop-on_hop-off_tour,recommended_experiences,56.0,0.043745508635138236
292,whistler_sky_walk,outdoor_activities,124.95,0.04373300355987249
554,best_of_vancouver_-_4_hours,family_friendly,186.65,0.04358754243193458
511,whitewater_rafting_on_jasper's_fraser_river,water_sports,122.09,0.04348133271947198
50,victoria_marine_wildlife_tour,"cruises,_sailing_&_water_tours",112.35,0.043449008024374666
800,advanced_backcountry_snowmobile_expedition,recommended_experiences,313.95,0.04328507564209544
108,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.04323505083144888
577,vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane,family_friendly,569.0,0.043077274030755563
581,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,family_friendly,30.99,0.043070347310377566
569,thousand_islands_sunset_dinner_cruise,family_friendly,99.44,0.04306880954237699
446,toronto_distillery_district_walking_tour,walking_&_biking_tours,23.73,0.042960290923121716
435,victoria_and_butchart_gardens_with_victoria_clipper_to_seattle_one-way_from_vancouver,transfers_&_ground_transport,373.0,0.042827912097147716
702,7-minute_helicopter_tour_over_toronto,recommended_experiences,123.18,0.0424238534084313
545,seaplane_flight_to_victoria_and_whale-watching_cruise,family_friendly,469.0,0.04238152194737124
566,montreal_mural_tour,family_friendly,45.0,0.042340732763895356
39,niagara_falls_small-group_tour_from_toronto,"cruises,_sailing_&_water_tours",254.25,0.042307253615401705
802,niagara_beach_horseback_ride,recommended_experiences,73.45,0.04224144977181074
103,vancouver_north_shore_day_trip_with_capilano_suspension_bridge_and_grouse_mountain,day_trips_&_excursions,170.0,0.04223683195822542
378,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,tours_&_sightseeing,447.57,0.042218360703884086
270,vancouver_full-day_sightseeing_and_photography_tour,outdoor_activities,249.0,0.04219527163595743
487,stanley_park_photography_tour_in_vancouver,walking_&_biking_tours,104.0,0.04211445989821415
534,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,family_friendly,170.4,0.04195341364942576
402,treetop_adventure_course,tours_&_sightseeing,40.95,0.04186278905781364
619,fraser_valley_wine_tour_from_vancouver,luxury_&_special_occasions,187.0,0.04179352185403369
134,small-group_niagara_falls_tour,day_trips_&_excursions,250.0,0.041740416997802385
467,quebec_lower_town_historical_bike_tour,walking_&_biking_tours,57.0,0.04151645303891385
456,lynn_canyon_park_and_photography_tour,walking_&_biking_tours,99.0,0.041382536444939264
380,full-day_prince_edward_county_wine_tour_with_lunch,tours_&_sightseeing,425.0,0.041207059528696716
240,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,outdoor_activities,232.05,0.04113163674333084
593,best_of_toronto_private_food_tour_with_sightseeing_and_black_car,shore_excursions,225.0,0.04101772917169816
195,mornings_just_got_better-_niagara_on_the_lake,"food,_wine_&_nightlife",65.54,0.04097155103584485
132,vancouver_to_victoria_whale_watching_with_return_to_vancouver_by_seaplane,day_trips_&_excursions,569.0,0.04085841460300425
128,vancouver_full-day_sightseeing_and_photography_tour,day_trips_&_excursions,249.0,0.0408030008399803
668,ice_explorer_glacier_tour_and_glacier_skywalk,recommended_experiences,114.45,0.040802229701188214
650,greg_frewin_wild_magic_show,recommended_experiences,32.77,0.04073027027601134
283,advanced_backcountry_snowmobile_expedition,outdoor_activities,313.95,0.04056287453354311
485,whistler_singletrack_mountain_bike_tour,walking_&_biking_tours,139.0,0.040546712185994455
376,southeast_edmonton_roots_and_resources_bus_tour,tours_&_sightseeing,26.25,0.040500534050141146
723,arctic_day:_yukon_wildlife_and_hot_springs_tour,recommended_experiences,145.95,0.040458973727873174
171,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,"food,_wine_&_nightlife",45.0,0.04039894215126387
182,niagara-on-the-lake_wine_tasting_tour_with_cheese_from_niagara_falls,"food,_wine_&_nightlife",100.57,0.03989560047046285
359,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",tours_&_sightseeing,150.0,0.039879438122914196
502,wild_current_canoe_adventure_at_pyramid_lake,water_sports,120.0,0.03982633326668289
425,city_beers:_bus_tour_of_ottawa_breweries,tours_&_sightseeing,84.75,0.03981940654630489
561,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,family_friendly,149.89,0.039648547443647666
434,whale-watching_cruise_from_victoria_to_vancouver,transfers_&_ground_transport,232.32,0.039452290366271126
203,horse-drawn_sleigh_ride_in_banff,holiday_&_seasonal_tours,39.9,0.03940149441683248
624,thousand_islands_sunset_dinner_cruise,luxury_&_special_occasions,99.44,0.03937301639652842
669,ultimate_toronto_tour,recommended_experiences,175.0,0.039094409813408004
761,banff_national_park_guided_hike_with_lunch,recommended_experiences,109.2,0.03899974463490874
692,whistler_helicopter_tour,recommended_experiences,187.95,0.03896164767282975
507,squamish_cheakamus_white-water_rafting,water_sports,120.74,0.03885890132055615
124,"local_food,_craft_beverage_and_estate_winery_tour_of_cowichan_valley",day_trips_&_excursions,150.0,0.03883965892742275
572,victoria_highlight_city_tour,family_friendly,74.95,0.03874807379450822
397,rideau_canal_cruise,tours_&_sightseeing,29.0,0.03873499149254431
635,historic_tour_around_town,private_&_custom_tours,115.0,0.03866264424317961
429,private_transport_from_vancouver_international_airport_(yvr)_to_downtown_vancouver,transfers_&_ground_transport,122.66,0.0386164661073263
567,whales_&_fly:_whale_watching_from_vancouver_to_victoria_&_return_seaplane_flight,family_friendly,447.57,0.03861569496853422
398,montreal_afternoon_tea_tour,tours_&_sightseeing,149.5,0.03854719890354634
737,bike_tour_of_downtown_vancouver_and_stanley_park,recommended_experiences,68.25,0.03853103655599768
299,5-night_churchill_tour_and_polar_bear_adventure_from_winnipeg,outdoor_activities,-1.0,0.03845946044542506
373,3_hour_montreal_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,74.73,0.038376339800889114
295,squamish_via_ferrata_tour,outdoor_activities,114.45,0.038318617131072485
639,ultimate_thousand_islands_helicopter_tour,private_&_custom_tours,522.0,0.038230878672951205
15,vancouver_to_victoria_by_seaplane_and_ferry,"air,_helicopter_&_balloon_tours",289.0,0.03815468474879326
287,2-day_whistler_sea_to_sky_tour_from_vancouver,outdoor_activities,166.95,0.03771599245818685
244,lynn_canyon_park_and_photography_tour,outdoor_activities,99.0,0.037477020605146
525,whistler_full-day_fly_fishing,water_sports,271.95,0.037425070202311034
265,1-_or_2-hour_horseback_ride_in_pemberton,outdoor_activities,82.95,0.0374204523887257
796,ghost_canyon,recommended_experiences,259.0,0.037381200973250386
215,capilano_suspension_bridge_and_grouse_mountain_from_vancouver,outdoor_activities,212.0,0.037124912319264555
803,2-day_whistler_sea_to_sky_tour_from_vancouver,recommended_experiences,166.95,0.03712029450567922
312,quebec_city_sightseeing_tour,tours_&_sightseeing,42.0,0.037031978820859776
296,whistler_full-day_fly_fishing,outdoor_activities,271.95,0.036930964148680676
746,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,recommended_experiences,215.0,0.0368293722498034
606,northern_lights_tour_from_yellowknife,luxury_&_special_occasions,100.0,0.036769340673194095
481,"rabbis,_writers_and_radicals:_montreal_jewish_history_walking_tour",walking_&_biking_tours,24.0,0.03642300465429431
819,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,recommended_experiences,199.0,0.036291396967112394
29,victoria_whale_watching_adventure_in_a_zodiac_vessel,"cruises,_sailing_&_water_tours",116.82,0.036241755471070086
297,beyond_city_sights_e-bike_adventure_tour,outdoor_activities,89.0,0.03608359535577252
225,grotto_canyon_icewalk,outdoor_activities,79.8,0.036048961753882544
741,quebec_city_craft_brewery_and_beer_tasting_small-group_tour,recommended_experiences,74.73,0.03590888957832204
754,banff_day_trip_from_calgary,recommended_experiences,238.35,0.03580190872706736
565,quebec_lower_town_historical_bike_tour,family_friendly,57.0,0.035767275125177383
500,kicking_horse_river_whitewater_rafting,water_sports,159.6,0.03568415448064144
681,northern_lights_tour_from_yellowknife,recommended_experiences,100.0,0.03568242280054694
755,niagara_falls_small-group_tour_from_toronto,recommended_experiences,254.25,0.035524839911947534
84,thousand_islands_sunset_dinner_cruise,cultural_&_theme_tours,99.44,0.03515464368632901
711,small-group_walking_tour_of_toronto's_kensington_market_and_chinatown,recommended_experiences,53.0,0.03510615664368304
584,gourmet_bike_tour_in_niagara-on-the-lake_with_wine_and_beer,family_friendly,134.47,0.035097692155304464
513,victoria_marine_wildlife_tour,water_sports,112.35,0.03509307434171913
589,"whistler_sightseeing_tour_from_vancouver,_includes_cypress_and_shannon_falls",shore_excursions,144.95,0.03494184094679956
60,90-minute_1000_islands_sightseeing_cruise,"cruises,_sailing_&_water_tours",27.5,0.03488989054396459
812,independent_bike_tour_of_niagara-on-the-lake_wineries_including_wine_tastings,recommended_experiences,64.0,0.034874305423114094
76,3-hour_east_vancouver_art_mural_&_craft_brewery_tour,cultural_&_theme_tours,45.0,0.034725958161685354
764,montreal_food_truck_tour_by_bike,recommended_experiences,159.83,0.03470056018696604
617,4-day_yukon_aurora_viewing_tour,luxury_&_special_occasions,702.45,0.03425340340798106
625,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,luxury_&_special_occasions,98.29,0.034091008793702415
187,pub_crawl_montreal,"food,_wine_&_nightlife",29.0,0.03362922743516936
152,montreal_craft_brewery_and_beer_tasting_small-group_tour,"food,_wine_&_nightlife",74.73,0.033624609621584034
17,vancouver_to_victoria_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.033580740392523394
727,banff_via_ferrata_climbing_adventure,recommended_experiences,177.45,0.03355303351101141
318,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,tours_&_sightseeing,26.25,0.03307601426956348
768,north_van_shipyards_district_food_tour,recommended_experiences,73.0,0.03277954973546855
773,niagara-on-the-lake_wine_tasting_tour_with_cheese_from_niagara_falls,recommended_experiences,100.57,0.03271259143848126
547,whistler_sightseeing_tours_-_discover_all_of_whistler_this_winter!,family_friendly,83.99,0.03254865905620202
96,fly_and_dine_to_bowen_island_from_vancouver,cultural_&_theme_tours,275.0,0.03249555419997072
198,sake_a_to_z_gastronomic_experience_in_distillery_district,"food,_wine_&_nightlife",90.0,0.03235701979241081
99,quebec_city_and_montmorency_falls_day_trip_from_montreal,day_trips_&_excursions,115.0,0.03234368044418287
286,niagara_beach_horseback_ride,outdoor_activities,73.45,0.032204631944094904
413,nanaimo_classic_adventure_course,tours_&_sightseeing,41.99,0.032161917168430594
474,downtown_toronto_bike_tour,walking_&_biking_tours,84.75,0.032149218181070936
36,vancouver_harbor_sightseeing_cruise,"cruises,_sailing_&_water_tours",40.9,0.03209380441804697
637,shore_excursion:_charlottetown_south_shore_and_confederation_bridge,private_&_custom_tours,410.0,0.031867531552365776
178,montreal_food_truck_tour_by_bike,"food,_wine_&_nightlife",159.83,0.03181211778934181
40,victoria_whale_watching_tour_by_zodiac,"cruises,_sailing_&_water_tours",114.45,0.03174746839914718
133,2-day_whistler_sea_to_sky_tour_from_vancouver,day_trips_&_excursions,166.95,0.03147270849082002
48,maligne_lake_cruise,"cruises,_sailing_&_water_tours",82.95,0.031396514566662065
45,vancouver_to_victoria_by_seaplane_and_ferry,"cruises,_sailing_&_water_tours",289.0,0.03128337813382147
772,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,recommended_experiences,125.99,0.031209493116456183
201,uncork_saint_john_food_and_drink_tour,"food,_wine_&_nightlife",85.1,0.03090009960623904
712,northern_lights_and_arctic_circle_day_trip_from_fairbanks,recommended_experiences,299.91,0.030689989088106502
613,lynn_canyon_park_and_photography_tour,luxury_&_special_occasions,99.0,0.030578007108662236
483,ebike_tour,walking_&_biking_tours,79.0,0.030195883034476137
524,whale-watching_cruise_from_victoria_to_vancouver,water_sports,232.32,0.0301450870850375
189,jewish_neighborhood_food_tour,"food,_wine_&_nightlife",95.44,0.029771044184625728
484,canyon_sainte-anne_walking_tour,walking_&_biking_tours,13.5,0.029650981031407134
598,4-day_yukon_aurora_viewing_tour,multi-day_&_extended_tours,702.45,0.02951937334422522
88,victoria_highlight_city_tour,cultural_&_theme_tours,74.95,0.028362611041099925
52,vancouver_city_and_seals_scenic_boat_tour,"cruises,_sailing_&_water_tours",61.95,0.02833028634600261
282,whistler_exotic_car_driving_experience,outdoor_activities,887.25,0.028316432905246623
235,winter_wildlife_discovery_tour,outdoor_activities,72.45,0.027898520775774212
541,montreal_tower_observatory_admission_plus_optional_ticket_to_botanical_garden,family_friendly,23.75,0.02725202687382794
528,ready-set-go_rafting_trip_on_the_clearwater_river,water_sports,120.75,0.027041916355695403
92,"rabbis,_writers_and_radicals:_montreal_jewish_history_walking_tour",cultural_&_theme_tours,24.0,0.02691723538889148
408,gulf_islands_kayak_and_seaplane_adventure,tours_&_sightseeing,629.0,0.02658244390395502
461,historical_chinatown_walking_tour,walking_&_biking_tours,15.0,0.025617320864620943
559,vancouver_super_saver:_1-day_city_hop-on_hop-off_tour_and_attractions_combo,family_friendly,81.0,0.02539335690573242
519,gulf_islands_kayak_and_seaplane_adventure,water_sports,629.0,0.025222497803075186
87,lunenburg_and_mahone_bay-_bus_tour,cultural_&_theme_tours,114.94,0.024903868665687383
332,whistler_sightseeing_tours_-_discover_all_of_whistler_this_winter!,tours_&_sightseeing,83.99,0.024883088504553397
190,niagara_falls_walking_food_tour,"food,_wine_&_nightlife",88.14,0.024811512393980772
41,quebec_city_dinner_cruise,"cruises,_sailing_&_water_tours",142.56,0.0247734154319018
787,jewish_neighborhood_food_tour,recommended_experiences,95.44,0.02462910875736022
599,2-day_whistler_sea_to_sky_tour_from_vancouver,multi-day_&_extended_tours,166.95,0.024001086109755272
294,whistler_via_ferrata_tour,outdoor_activities,177.45,0.023857933888610024
423,half-day_niagara_falls_new_york_trip_with_cave_of_the_winds,tours_&_sightseeing,139.0,0.023661676811233483
382,best_of_toronto_private_food_tour_with_sightseeing_and_black_car,tours_&_sightseeing,225.0,0.023562393819148875
495,beyond_city_sights_e-bike_adventure_tour,walking_&_biking_tours,89.0,0.023550849285185547
682,winter_tour:_banff_and_its_wildlife,recommended_experiences,70.35,0.023259927029309728
202,vancouver_craft_brewery_tour,"food,_wine_&_nightlife",79.5,0.023239146868175742
696,grotto_canyon_icewalk,recommended_experiences,79.8,0.022936680078336588
689,horse-drawn_sleigh_ride_in_banff,recommended_experiences,39.9,0.022890501942483286
416,"craft_vine,_orchard_&_stills",tours_&_sightseeing,140.0,0.02259880854781538
354,luxury_coach_tour_of_niagara_falls_with_lunch_and_hornblower_cruise_from_toronto,tours_&_sightseeing,215.0,0.0221655052095864
110,discover_grizzly_bears_from_banff,day_trips_&_excursions,231.0,0.02206044995052013
387,grouse_mountain_&_capilano_suspension_bridge_park,tours_&_sightseeing,182.0,0.022036206429197146
33,1-hour_toronto_harbour_tour_with_live_narration,"cruises,_sailing_&_water_tours",21.24,0.02183533153823527
614,best_of_vancouver_-_4_hours,luxury_&_special_occasions,186.65,0.021334298764226906
563,shared_wonder_tour,family_friendly,297.73,0.02082864817663322
801,treetop_adventure_course,recommended_experiences,40.95,0.02082864817663322
494,toronto_islands_morning_bike_tour,walking_&_biking_tours,96.05,0.02073860081171927
739,60-minute_the_royal_carriage_tour,recommended_experiences,215.0,0.020563123895476716
405,2-day_whistler_sea_to_sky_tour_from_vancouver,tours_&_sightseeing,166.95,0.020055164401090363
431,shared_transfer:_jasper_to_edmonton_airport_or_edmonton_mall,transfers_&_ground_transport,93.45,0.01984043606937249
627,ultimate_thousand_islands_helicopter_tour,luxury_&_special_occasions,522.0,0.019634943364825283
137,victoria_and_butchart_gardens_with_victoria_clipper_to_seattle_one-way_from_vancouver,day_trips_&_excursions,373.0,0.019489482236887373
751,marine_wildlife_tour_by_zodiac,recommended_experiences,110.25,0.019135065044213258
509,"kayak,_wine,_and_cheese_tour",water_sports,155.75,0.018926108979477052
809,quebec_shore_excursion:_small-group_food_walking_tour,recommended_experiences,53.0,0.016596422025677814
278,victoria_highlight_city_tour,outdoor_activities,74.95,0.01475622331192361
127,full-day_cheakamus_rafting_and_sea_to_sky_gondola_combo_from_vancouver,day_trips_&_excursions,205.79,0.010978851799123265
394,victoria_classic_adventure_course,tours_&_sightseeing,41.99,0.0
